0.006 15 8138.18 5945.72 5822.62 3910.08 2315.56 2035.64
0.006 20 8133.49 5945.72 5817.39 3910.08 2316.1 2035.64
0.006 25 8130.71 5945.72 5813.33 3910.08 2317.38 2035.64
0.006 30 8130.06 5945.72 5812.76 3910.07 2317.3 2035.64
0.006 35 8126.56 5945.72 5808.76 3910.07 2317.8 2035.64
0.006 40 8124.97 5945.72 5808.18 3910.07 2316.79 2035.64
0.006 45 8123.8 5945.71 5806.41 3910.07 2317.39 2035.64
0.006 50 8123.1 5945.71 5804.23 3910.07 2318.87 2035.64
0.006 55 8123.64 5945.71 5804.46 3910.07 2319.19 2035.64
0.006 60 8125.79 5945.71 5807.15 3910.07 2318.63 2035.64
0.006 65 8129.91 5945.71 5812.3 3910.07 2317.62 2035.64
0.006 70 8132.43 5945.71 5815.39 3910.07 2317.04 2035.65
0.006 75 8131.64 5945.71 5814.39 3910.07 2317.25 2035.65
0.006 80 8132.49 5945.71 5815.07 3910.06 2317.42 2035.65
0.006 85 8136.15 5945.71 5818.21 3910.06 2317.94 2035.65
0.006 90 8138.44 5945.71 5821.49 3910.06 2316.95 2035.65
0.006 95 8142.38 5945.71 5824.24 3910.06 2318.14 2035.65
0.006 100 8140.31 5945.71 5823.45 3910.06 2316.86 2035.65
0.006 105 8135.92 5945.71 5820.6 3910.06 2315.32 2035.65
0.006 110 8131.52 5945.71 5814.46 3910.06 2317.06 2035.65
0.006 115 8130.62 5945.71 5813.34 3910.06 2317.28 2035.65
0.006 120 8128.48 5945.71 5810.81 3910.06 2317.67 2035.65
0.006 125 8125.37 5945.71 5807.97 3910.07 2317.4 2035.65
0.006 130 8124.61 5945.72 5807.86 3910.07 2316.74 2035.65
0.006 135 8123.11 5945.72 5804.82 3910.07 2318.28 2035.65
0.006 140 8123.52 5945.72 5804.35 3910.07 2319.17 2035.65
0.006 145 8124.06 5945.72 5805.07 3910.07 2318.99 2035.65
0.006 150 8128.27 5945.72 5810.03 3910.07 2318.24 2035.65
0.006 155 8131.12 5945.72 5814.08 3910.07 2317.04 2035.65
0.006 160 8132.74 5945.72 5815.38 3910.07 2317.36 2035.65
0.006 165 8131.16 5945.72 5814.12 3910.07 2317.04 2035.64
0.006 170 8134.7 5945.72 5816.7 3910.07 2318 2035.64
0.008 0 8133.14 5945.72 5816.92 3910.08 2316.22 2035.64
0.008 5 8133.58 5945.72 5819.19 3910.08 2314.39 2035.64
0.008 10 8134.05 5945.72 5818.87 3910.08 2315.17 2035.64
0.008 15 8132.68 5945.72 5815.69 3910.08 2316.98 2035.64
0.008 20 8127.81 5945.72 5812.05 3910.08 2315.76 2035.64
0.008 25 8128.74 5945.72 5812.8 3910.08 2315.94 2035.64
0.008 30 8126.04 5945.72 5809.36 3910.08 2316.68 2035.64
0.008 35 8125.62 5945.72 5807.25 3910.08 2318.37 2035.64
0.008 40 8123.05 5945.72 5803.07 3910.08 2319.98 2035.64
0.008 45 8120.22 5945.71 5799.03 3910.07 2321.19 2035.64
0.008 50 8122.21 5945.71 5801.85 3910.07 2320.36 2035.64
0.008 55 8116.82 5945.71 5798.16 3910.07 2318.66 2035.64
0.008 60 8117.9 5945.71 5800.17 3910.07 2317.73 2035.64
0.008 65 8121.17 5945.71 5804.88 3910.07 2316.29 2035.64
0.008 70 8126.14 5945.71 5810.42 3910.07 2315.72 2035.64
0.008 75 8129.31 5945.71 5814.42 3910.06 2314.89 2035.65
0.008 80 8131.11 5945.71 5814.3 3910.06 2316.8 2035.65
0.008 85 8132.34 5945.71 5815.74 3910.06 2316.6 2035.65
0.008 90 8133.28 5945.71 5818.26 3910.06 2315.02 2035.65
0.008 95 8134.24 5945.71 5819.46 3910.06 2314.78 2035.65
0.008 100 8133.38 5945.71 5817.34 3910.06 2316.04 2035.65
0.008 105 8130.4 5945.71 5813.77 3910.06 2316.62 2035.65
0.008 110 8127.78 5945.71 5812 3910.06 2315.79 2035.65
0.008 115 8127.69 5945.71 5811.63 3910.06 2316.07 2035.65
0.008 120 8125.8 5945.71 5808.18 3910.06 2317.62 2035.65
0.008 125 8124.49 5945.71 5805.32 3910.06 2319.16 2035.65
0.008 130 8121.36 5945.72 5800.58 3910.06 2320.78 2035.65
0.008 135 8121.35 5945.72 5800.32 3910.07 2321.03 2035.65
0.008 140 8119.56 5945.72 5800.06 3910.07 2319.5 2035.65
0.008 145 8117.27 5945.72 5799.01 3910.07 2318.25 2035.65
0.008 150 8119.07 5945.72 5802.2 3910.07 2316.87 2035.65
0.008 155 8122.93 5945.72 5806.95 3910.07 2315.99 2035.65
0.008 160 8128.44 5945.72 5813.15 3910.07 2315.29 2035.65
0.008 165 8130.64 5945.72 5814.89 3910.07 2315.74 2035.65
0.008 170 8131.55 5945.72 5814.82 3910.08 2316.74 2035.64
0.01 0 8131.17 5945.72 5816.42 3910.08 2314.75 2035.64
0.01 5 8127.32 5945.72 5812.46 3910.08 2314.86 2035.64
0.01 10 8124.84 5945.72 5810.81 3910.08 2314.03 2035.64
0.01 15 8123.31 5945.72 5806.45 3910.08 2316.86 2035.64
0.01 20 8121.37 5945.72 5806.46 3910.08 2314.91 2035.64
0.01 25 8119.73 5945.72 5803.7 3910.08 2316.04 2035.64
0.01 30 8119.87 5945.72 5800.97 3910.08 2318.9 2035.64
0.01 35 8117.96 5945.72 5798.6 3910.08 2319.36 2035.64
0.01 40 8117.46 5945.71 5795.53 3910.08 2321.93 2035.64
0.01 45 8117.29 5945.71 5793.56 3910.07 2323.74 2035.64
0.01 50 8117.24 5945.71 5794.98 3910.07 2322.27 2035.64
0.01 55 8120.28 5945.71 5800.18 3910.07 2320.09 2035.64
0.01 60 8117.71 5945.71 5799.29 3910.07 2318.42 2035.64
0.01 65 8113.59 5945.71 5798.36 3910.07 2315.24 2035.64
0.01 70 8118.75 5945.71 5805.6 3910.07 2313.16 2035.64
0.01 75 8128.55 5945.71 5814.05 3910.06 2314.5 2035.65
0.01 80 8129.7 5945.71 5814.48 3910.06 2315.22 2035.65
0.01 85 8130.33 5945.71 5815 3910.06 2315.33 2035.65
0.01 90 8131.31 5945.71 5816.36 3910.06 2314.95 2035.65
0.01 95 8124.16 5945.71 5808.94 3910.06 2315.22 2035.65
0.01 100 8123.89 5945.71 5809.24 3910.06 2314.65 2035.65
0.01 105 8123.03 5945.71 5807.4 3910.06 2315.63 2035.65
0.01 110 8119.86 5945.71 5803.95 3910.06 2315.91 2035.65
0.01 115 8120.12 5945.71 5802.9 3910.06 2317.23 2035.65
0.01 120 8119.25 5945.71 5799.84 3910.06 2319.41 2035.65
0.01 125 8116.7 5945.71 5796.28 3910.06 2320.42 2035.65
0.01 130 8118.1 5945.72 5795.08 3910.06 2323.02 2035.65
0.01 135 8117.19 5945.72 5793.82 3910.07 2323.36 2035.65
0.01 140 8119.03 5945.72 5797.32 3910.07 2321.71 2035.65
0.01 145 8119 5945.72 5800.45 3910.07 2318.55 2035.65
0.01 150 8113.83 5945.72 5796.63 3910.07 2317.2 2035.65
0.01 155 8115.27 5945.72 5801.41 3910.07 2313.85 2035.65
0.01 160 8122.62 5945.72 5809.06 3910.07 2313.56 2035.65
0.01 165 8131.61 5945.72 5816.74 3910.08 2314.87 2035.64
0.01 170 8129.93 5945.72 5813.83 3910.08 2316.09 2035.64
0.012 0 8124.06 5945.72 5809.74 3910.08 2314.32 2035.64
0.012 5 8123.86 5945.72 5808.12 3910.08 2315.74 2035.64
0.012 10 8119.71 5945.72 5803.8 3910.08 2315.91 2035.64
0.012 15 8114.81 5945.72 5798.99 3910.08 2315.82 2035.64
0.012 20 8111.02 5945.72 5793.91 3910.08 2317.11 2035.64
0.012 25 8112.8 5945.72 5795.6 3910.08 2317.21 2035.64
0.012 30 8117.5 5945.72 5796.91 3910.08 2320.59 2035.64
0.012 35 8115.08 5945.72 5792.67 3910.08 2322.41 2035.64
0.012 40 8114.16 5945.71 5788.48 3910.08 2325.68 2035.64
0.012 45 8112.41 5945.71 5786.96 3910.08 2325.44 2035.64
0.012 50 8111.38 5945.71 5786.18 3910.07 2325.2 2035.64
0.012 55 8109.19 5945.71 5785.75 3910.07 2323.44 2035.64
0.012 60 8108.29 5945.71 5789.55 3910.07 2318.74 2035.64
0.012 65 8112.97 5945.71 5797.35 3910.06 2315.62 2035.64
0.012 70 8121.26 5945.71 5805.33 3910.06 2315.93 2035.64
0.012 75 8128.37 5945.71 5811.97 3910.06 2316.4 2035.65
0.012 80 8128.96 5945.71 5814.09 3910.06 2314.87 2035.65
0.012 85 8128.39 5945.71 5813.47 3910.06 2314.91 2035.65
0.012 90 8124.85 5945.71 5809.19 3910.06 2315.66 2035.65
0.012 95 8121.04 5945.71 5805.14 3910.06 2315.9 2035.65
0.012 100 8117.19 5945.71 5801.76 3910.06 2315.43 2035.65
0.012 105 8112.87 5945.71 5797.33 3910.06 2315.54 2035.65
0.012 110 8109.98 5945.71 5793.2 3910.06 2316.77 2035.65
0.012 115 8115.5 5945.71 5795.91 3910.06 2319.59 2035.65
0.012 120 8116.2 5945.71 5794.06 3910.06 2322.15 2035.65
0.012 125 8115.55 5945.71 5792.16 3910.06 2323.4 2035.65
0.012 130 8111.85 5945.72 5786.29 3910.06 2325.56 2035.65
0.012 135 8114.07 5945.72 5788.22 3910.06 2325.85 2035.65
0.012 140 8110.18 5945.72 5785.78 3910.07 2324.39 2035.65
0.012 145 8107.21 5945.72 5786.19 3910.07 2321.02 2035.65
0.012 150 8110.69 5945.72 5794.44 3910.07 2316.25 2035.65
0.012 155 8117.41 5945.72 5801.19 3910.07 2316.22 2035.65
0.012 160 8125.59 5945.72 5809.68 3910.08 2315.9 2035.65
0.012 165 8128.32 5945.72 5812.05 3910.08 2316.27 2035.64
0.012 170 8126.77 5945.72 5812.63 3910.08 2314.15 2035.64
0.014 0 8121.96 5945.72 5805.72 3910.08 2316.24 2035.64
0.014 5 8113.75 5945.72 5797.95 3910.08 2315.8 2035.64
0.014 10 8110.83 5945.72 5794.71 3910.08 2316.11 2035.64
0.014 15 8106.95 5945.72 5791.37 3910.08 2315.58 2035.64
0.014 20 8107.28 5945.72 5790.91 3910.08 2316.37 2035.64
0.014 25 8106.3 5945.72 5788.24 3910.08 2318.06 2035.64
0.014 30 8109.84 5945.72 5787.7 3910.08 2322.13 2035.64
0.014 35 8105.73 5945.72 5783.16 3910.08 2322.57 2035.64
0.014 40 8106.97 5945.71 5782.2 3910.08 2324.77 2035.64
0.014 45 8107.91 5945.71 5780.46 3910.08 2327.45 2035.64
0.014 50 8106.32 5945.71 5778.98 3910.07 2327.34 2035.64
0.014 55 8099.9 5945.71 5776.46 3910.07 2323.44 2035.64
0.014 60 8105.3 5945.71 5783.11 3910.07 2322.18 2035.64
0.014 65 8121.05 5945.71 5800.68 3910.07 2320.37 2035.64
0.014 70 8124.21 5945.71 5804.72 3910.06 2319.5 2035.64
0.014 75 8129.65 5945.71 5811.36 3910.06 2318.3 2035.65
0.014 80 8128.13 5945.71 5810.11 3910.06 2318.02 2035.65
0.014 85 8122.88 5945.71 5806.48 3910.06 2316.4 2035.65
0.014 90 8119.18 5945.71 5803.55 3910.06 2315.62 2035.65
0.014 95 8111.87 5945.71 5797.15 3910.05 2314.72 2035.65
0.014 100 8111.22 5945.71 5795.48 3910.05 2315.74 2035.65
0.014 105 8106.38 5945.71 5789.52 3910.05 2316.87 2035.65
0.014 110 8104.99 5945.71 5786.96 3910.05 2318.03 2035.66
0.014 115 8108.3 5945.71 5787.87 3910.05 2320.44 2035.66
0.014 120 8106.21 5945.71 5784.88 3910.06 2321.33 2035.66
0.014 125 8107.56 5945.71 5783.23 3910.06 2324.33 2035.66
0.014 130 8108.96 5945.72 5782.94 3910.06 2326.01 2035.65
0.014 135 8108.14 5945.72 5780.81 3910.06 2327.33 2035.65
0.014 140 8102.12 5945.72 5777.84 3910.07 2324.28 2035.65
0.014 145 8100.85 5945.72 5778.91 3910.07 2321.93 2035.65
0.014 150 8115.84 5945.72 5794.72 3910.07 2321.11 2035.65
0.014 155 8123.59 5945.72 5804.09 3910.07 2319.5 2035.65
0.014 160 8124.35 5945.72 5805.29 3910.08 2319.06 2035.65
0.014 165 8128.76 5945.72 5810.22 3910.08 2318.54 2035.64
0.014 170 8126.62 5945.72 5810.15 3910.08 2316.48 2035.64
0.016 0 8117.52 5945.72 5800.02 3910.08 2317.5 2035.64
0.016 5 8108.55 5945.72 5792.07 3910.09 2316.48 2035.64
0.016 10 8100.17 5945.72 5785.36 3910.09 2314.8 2035.64
0.016 15 8098.76 5945.72 5782.84 3910.09 2315.93 2035.64
0.016 20 8099.32 5945.72 5782.52 3910.09 2316.8 2035.63
0.016 25 8098.94 5945.72 5779.04 3910.08 2319.9 2035.63
0.016 30 8099.68 5945.72 5777.67 3910.08 2322.01 2035.63
0.016 35 8092.89 5945.72 5771.03 3910.08 2321.86 2035.63
0.016 40 8094.48 5945.71 5769.46 3910.08 2325.02 2035.63
0.016 45 8093.88 5945.71 5767.25 3910.08 2326.62 2035.64
0.016 50 8092.18 5945.71 5764.95 3910.07 2327.22 2035.64
0.016 55 8100.53 5945.71 5773.62 3910.07 2326.91 2035.64
0.016 60 8109.75 5945.71 5784.76 3910.07 2324.99 2035.64
0.016 65 8116.91 5945.71 5794.76 3910.06 2322.14 2035.64
0.016 70 8121.11 5945.71 5800.94 3910.06 2320.17 2035.64
0.016 75 8121.72 5945.71 5803.04 3910.06 2318.68 2035.65
0.016 80 8118.33 5945.7 5801.09 3910.06 2317.24 2035.65
0.016 85 8119.97 5945.7 5802.58 3910.05 2317.4 2035.65
0.016 90 8112.79 5945.71 5795.74 3910.05 2317.05 2035.65
0.016 95 8102.63 5945.71 5787.55 3910.05 2315.08 2035.65
0.016 100 8100.44 5945.71 5783.76 3910.05 2316.69 2035.66
0.016 105 8098.18 5945.71 5781.6 3910.05 2316.58 2035.66
0.016 110 8103.07 5945.71 5783.04 3910.05 2320.03 2035.66
0.016 115 8098.27 5945.71 5776.32 3910.05 2321.95 2035.66
0.016 120 8096.81 5945.71 5774.13 3910.05 2322.68 2035.66
0.016 125 8096.02 5945.71 5772.14 3910.06 2323.88 2035.66
0.016 130 8092.21 5945.72 5767.01 3910.06 2325.2 2035.66
0.016 135 8092.45 5945.72 5765.53 3910.06 2326.91 2035.65
0.016 140 8096.24 5945.72 5769.14 3910.07 2327.1 2035.65
0.016 145 8105.84 5945.72 5780.22 3910.07 2325.63 2035.65
0.016 150 8114.01 5945.72 5791.16 3910.07 2322.85 2035.65
0.016 155 8120.79 5945.72 5800.15 3910.08 2320.65 2035.65
0.016 160 8120.18 5945.72 5800.87 3910.08 2319.31 2035.65
0.016 165 8121.53 5945.72 5803.51 3910.08 2318.02 2035.64
0.016 170 8116.93 5945.72 5800.38 3910.08 2316.55 2035.64
0.018 0 8113.39 5945.73 5794.35 3910.09 2319.04 2035.64
0.018 5 8106 5945.72 5788 3910.09 2318 2035.64
0.018 10 8092.46 5945.72 5776.48 3910.09 2315.98 2035.64
0.018 15 8098.82 5945.72 5781.09 3910.09 2317.73 2035.63
0.018 20 8094.24 5945.72 5775.05 3910.09 2319.19 2035.63
0.018 25 8094.87 5945.72 5773.07 3910.09 2321.81 2035.63
0.018 30 8085.22 5945.72 5765.49 3910.09 2319.74 2035.63
0.018 35 8077.65 5945.72 5755.34 3910.08 2322.3 2035.63
0.018 40 8082.1 5945.71 5755.99 3910.08 2326.11 2035.63
0.018 45 8080.84 5945.71 5755.07 3910.08 2325.77 2035.63
0.018 50 8080.38 5945.71 5753.83 3910.07 2326.55 2035.64
0.018 55 8092.32 5945.71 5763.89 3910.07 2328.43 2035.64
0.018 60 8105.88 5945.71 5779.03 3910.07 2326.85 2035.64
0.018 65 8108.07 5945.71 5784.61 3910.06 2323.47 2035.64
0.018 70 8116.03 5945.7 5794.72 3910.06 2321.31 2035.64
0.018 75 8116.97 5945.7 5797.41 3910.06 2319.56 2035.65
0.018 80 8115.86 5945.7 5798.45 3910.05 2317.42 2035.65
0.018 85 8114.04 5945.7 5795.12 3910.05 2318.92 2035.65
0.018 90 8111.75 5945.7 5793.73 3910.05 2318.03 2035.65
0.018 95 8097.67 5945.7 5779.41 3910.05 2318.25 2035.66
0.018 100 8095.84 5945.71 5778.16 3910.05 2317.68 2035.66
0.018 105 8093.48 5945.71 5775.12 3910.05 2318.36 2035.66
0.018 110 8095.28 5945.71 5773.95 3910.05 2321.33 2035.66
0.018 115 8089.74 5945.71 5767.33 3910.05 2322.4 2035.66
0.018 120 8080.57 5945.71 5760.11 3910.05 2320.45 2035.66
0.018 125 8080.73 5945.71 5755.19 3910.06 2325.54 2035.66
0.018 130 8083.32 5945.72 5756.64 3910.06 2326.68 2035.66
0.018 135 8078.55 5945.72 5752.05 3910.06 2326.51 2035.66
0.018 140 8088.26 5945.72 5759.36 3910.07 2328.89 2035.65
0.018 145 8102.33 5945.72 5774.81 3910.07 2327.51 2035.65
0.018 150 8108.11 5945.72 5782.52 3910.07 2325.59 2035.65
0.018 155 8112.13 5945.72 5790.56 3910.08 2321.57 2035.65
0.018 160 8114.01 5945.73 5794.2 3910.08 2319.81 2035.65
0.018 165 8117.32 5945.73 5799.14 3910.08 2318.18 2035.64
0.018 170 8115.64 5945.73 5797.92 3910.08 2317.72 2035.64
0.02 0 8102.55 5945.73 5782.73 3910.09 2319.82 2035.64
0.02 5 8104.32 5945.73 5784.92 3910.09 2319.4 2035.64
0.02 10 8092.4 5945.73 5772.71 3910.09 2319.69 2035.63
0.02 15 8092.04 5945.72 5773.07 3910.09 2318.97 2035.63
0.02 20 8086.29 5945.72 5768.59 3910.09 2317.7 2035.63
0.02 25 8083.47 5945.72 5761.74 3910.09 2321.73 2035.63
0.02 30 8067.36 5945.72 5748.01 3910.09 2319.35 2035.63
0.02 35 8065.13 5945.72 5742.49 3910.08 2322.63 2035.63
0.02 40 8070.08 5945.71 5745 3910.08 2325.08 2035.63
0.02 45 8069.42 5945.71 5745.39 3910.08 2324.03 2035.63
0.02 50 8072.52 5945.71 5747.16 3910.07 2325.36 2035.63
0.02 55 8079.18 5945.71 5752.29 3910.07 2326.89 2035.64
0.02 60 8096.18 5945.71 5769.12 3910.07 2327.07 2035.64
0.02 65 8096.27 5945.7 5773.87 3910.06 2322.39 2035.64
0.02 70 8103.25 5945.7 5784.87 3910.06 2318.38 2035.64
0.02 75 8111.51 5945.7 5791.81 3910.05 2319.69 2035.65
0.02 80 8115.35 5945.7 5797.94 3910.05 2317.4 2035.65
0.02 85 8109.8 5945.7 5789.19 3910.05 2320.62 2035.65
0.02 90 8104.8 5945.7 5785.26 3910.05 2319.54 2035.65
0.02 95 8098.38 5945.7 5778.51 3910.05 2319.87 2035.66
0.02 100 8090.74 5945.7 5770.82 3910.05 2319.92 2035.66
0.02 105 8090.85 5945.71 5771.93 3910.05 2318.93 2035.66
0.02 110 8087.31 5945.71 5765.52 3910.05 2321.79 2035.66
0.02 115 8077.19 5945.71 5757.61 3910.05 2319.59 2035.66
0.02 120 8061.2 5945.71 5742.97 3910.05 2318.23 2035.66
0.02 125 8070.14 5945.71 5745.58 3910.05 2324.56 2035.66
0.02 130 8069.62 5945.72 5744.22 3910.06 2325.4 2035.66
0.02 135 8066.32 5945.72 5742.45 3910.06 2323.87 2035.66
0.02 140 8075 5945.72 5749.15 3910.06 2325.85 2035.66
0.02 145 8086.34 5945.72 5758.58 3910.07 2327.76 2035.65
0.02 150 8098 5945.72 5772.98 3910.07 2325.01 2035.65
0.02 155 8097.21 5945.73 5777.2 3910.08 2320.02 2035.65
0.02 160 8106.15 5945.73 5786.85 3910.08 2319.31 2035.65
0.02 165 8116.86 5945.73 5797.26 3910.08 2319.59 2035.64
0.02 170 8112.15 5945.73 5793.4 3910.09 2318.74 2035.64
0.022 0 8096.71 5945.73 5776.43 3910.09 2320.28 2035.64
0.022 5 8099.29 5945.73 5780.52 3910.09 2318.78 2035.64
0.022 10 8094.52 5945.73 5773.59 3910.09 2320.93 2035.63
0.022 15 8082.66 5945.73 5765.11 3910.09 2317.55 2035.63
0.022 20 8071.43 5945.72 5754.16 3910.09 2317.27 2035.63
0.022 25 8076.55 5945.72 5754.32 3910.09 2322.23 2035.63
